auc,depth,iterations,learning_rate,l2_leaf_reg,scale_pos_weight,verbose
0.8968538647342995,10,1000,0.01,3,1,True
0.886213768115942,10,1000,0.01,3,10,True
0.8598329307568437,10,1000,0.01,3,100,True
0.898329307568438,10,1000,0.01,5,1,True
0.8886976650563608,10,1000,0.01,5,10,True
0.8649355877616747,10,1000,0.01,5,100,True
0.8992230273752012,10,1000,0.01,10,1,True
0.8899899355877616,10,1000,0.01,10,10,True
0.8719082125603863,10,1000,0.01,10,100,True
0.8992169887278583,10,1000,0.01,25,1,True
0.8950342190016104,10,1000,0.01,25,10,True
0.8793236714975845,10,1000,0.01,25,100,True
0.80926731078905,10,1000,0.1,0,1,True
0.7963093800322061,10,1000,0.1,0,10,True
0.7505173107890499,10,1000,0.1,0,100,True
0.8801157407407408,10,1000,0.1,1,1,True
0.868803341384863,10,1000,0.1,1,10,True
0.8420873590982286,10,1000,0.1,1,100,True
0.8764231078904992,10,1000,0.1,2,1,True
0.8726278180354268,10,1000,0.1,2,10,True
0.8450563607085346,10,1000,0.1,2,100,True
0.8769283413848631,10,1000,0.1,3,1,True
0.8726328502415459,10,1000,0.1,3,10,True
0.8437177938808373,10,1000,0.1,3,100,True
0.8820330112721417,10,1000,0.1,5,1,True
0.8731078904991949,10,1000,0.1,5,10,True
0.8493900966183575,10,1000,0.1,5,100,True
0.8853361513687601,10,1000,0.1,10,1,True
0.8676328502415458,10,1000,0.1,10,10,True
0.8499758454106281,10,1000,0.1,10,100,True
0.8896074879227053,10,1000,0.1,25,1,True
0.8752737520128824,10,1000,0.1,25,10,True
0.8625845410628019,10,1000,0.1,25,100,True
0.7457135668276973,10,1000,0.5,0,1,True
0.7554327697262478,10,1000,0.5,0,10,True
0.7085175120772946,10,1000,0.5,0,100,True
0.8685406602254429,10,1000,0.5,1,1,True
0.8571537842190016,10,1000,0.5,1,10,True
0.8200523349436393,10,1000,0.5,1,100,True
0.873317230273752,10,1000,0.5,2,1,True
0.8647171900161031,10,1000,0.5,2,10,True
0.834338768115942,10,1000,0.5,2,100,True
0.8650664251207729,10,1000,0.5,3,1,True
0.8684591384863123,10,1000,0.5,3,10,True
0.8377314814814815,10,1000,0.5,3,100,True
0.8705636070853463,10,1000,0.5,5,1,True
0.8529800724637682,10,1000,0.5,5,10,True
0.8439512882447665,10,1000,0.5,5,100,True
0.8780032206119164,10,1000,0.5,10,1,True
0.8685446859903382,10,1000,0.5,10,10,True
0.8517351046698874,10,1000,0.5,10,100,True
0.8851388888888889,10,1000,0.5,25,1,True
0.8653019323671498,10,1000,0.5,25,10,True
0.8570893719806763,10,1000,0.5,25,100,True
